id,wid,title,appeal
cffea206-899c-11e8-9d9a-784f4355e448,9,fangdd.com,3
d3e843a4-899c-11e8-9e60-784f4355e448,8,huxiu.com,3
d6ba7ab6-899c-11e8-8564-784f4355e448,90,secure.j-bus.co.jp,4
da0f78cc-899c-11e8-b9e1-784f4355e448,6,wikipedia.org,5
dd369d98-899c-11e8-9f58-784f4355e448,71,bloomberg.co.jp,5
e2044c80-899c-11e8-8311-784f4355e448,97,klex.ru,1
e5b85ec0-899c-11e8-bc33-784f4355e448,73,tech.nikkeibp.co.jp,2
e88ec878-899c-11e8-8be3-784f4355e448,28,tensorfly.cn,6
eb79a628-899c-11e8-bacc-784f4355e448,79,tech-camp.in,6
ee3e89b6-899c-11e8-99cc-784f4355e448,18,richyli.com,2
f11244fa-899c-11e8-ae36-784f4355e448,14,microsoft.com,8
f52bfe3e-899c-11e8-a02d-784f4355e448,36,pandayori.com,6
f8bc65f4-899c-11e8-9051-784f4355e448,56,theclinic.cl,5
0a2da15c-899d-11e8-aaf3-784f4355e448,60,canon-foundation.jp,5
0e687cec-899d-11e8-b58e-784f4355e448,21,javadrive.jp,1
11decfe8-899d-11e8-a2c2-784f4355e448,20,goofy.photo,7
14a6ced8-899d-11e8-94b6-784f4355e448,61,docs.opencv.org,3
196f7e74-899d-11e8-a62d-784f4355e448,3,segmentfault.com,6
2e288a7a-899d-11e8-acd4-784f4355e448,87,jfc.or.jp,5
30dff0ac-899d-11e8-bc77-784f4355e448,12,theatlantic.com,6
33bcddee-899d-11e8-bb40-784f4355e448,51,guidetojapanese.org,4
