id,wid,title,appeal
9ab7b2ba-8a53-11e8-afcb-784f4355e448,67,news.livedoor.com,3
a129cf86-8a53-11e8-b709-784f4355e448,30,matetranslate.com,3
a9bf356c-8a53-11e8-a02e-784f4355e448,61,docs.opencv.org,3
aeb39b08-8a53-11e8-96fc-784f4355e448,64,blog.sciencenet.cn,4
b2484298-8a53-11e8-966f-784f4355e448,50,52nlp.cn,3
b6cbdab4-8a53-11e8-9b60-784f4355e448,21,javadrive.jp,2
bd2bdd30-8a53-11e8-bb6a-784f4355e448,37,sekimoto.dental,4
c107f5b0-8a53-11e8-85a4-784f4355e448,11,humblebundle.com,5
c5b5d328-8a53-11e8-beba-784f4355e448,48,yatani.jp,2
cbe87a40-8a53-11e8-8c2d-784f4355e448,49,qiita.com,4
cf298ed8-8a53-11e8-b577-784f4355e448,28,tensorfly.cn,4
d32db96e-8a53-11e8-97ca-784f4355e448,91,jcr.incites.thomsonreuters.com,3
d80942be-8a53-11e8-a268-784f4355e448,81,techplay.jp,4
db5115d2-8a53-11e8-9e96-784f4355e448,78,tech-jp.co.jp,7
de597238-8a53-11e8-9ad2-784f4355e448,75,capcom.co.jp,8
e386b498-8a53-11e8-aaf2-784f4355e448,51,guidetojapanese.org,3
e72a8546-8a53-11e8-8899-784f4355e448,23,hdpfans.com,3
eace1e68-8a53-11e8-9cfe-784f4355e448,53,blog.whatsapp.com,3
ee15fca8-8a53-11e8-b456-784f4355e448,19,pxtoem.com,2
f31e851e-8a53-11e8-ad0f-784f4355e448,1,mozilla.org,4
f6839a6e-8a53-11e8-b180-784f4355e448,97,klex.ru,3
fc096626-8a53-11e8-a15e-784f4355e448,35,ho-ginza.com,6
01dc36a8-8a54-11e8-a4d9-784f4355e448,18,richyli.com,1
07a779b4-8a54-11e8-97b5-784f4355e448,45,hexo.io,6
0cf9edd4-8a54-11e8-acdb-784f4355e448,62,interaction-design.org,6
14f9631e-8a54-11e8-953d-784f4355e448,47,blog.yitianshijie.net,4
18dacf58-8a54-11e8-bf9f-784f4355e448,99,theborneopost.com,3
1c6b0866-8a54-11e8-93da-784f4355e448,73,tech.nikkeibp.co.jp,4
21356bac-8a54-11e8-a0a5-784f4355e448,65,pantone.com,7
25775f54-8a54-11e8-a4d5-784f4355e448,10,cheshi.com,4
28cacb8c-8a54-11e8-9a7e-784f4355e448,6,wikipedia.org,5
2ca64198-8a54-11e8-a6fc-784f4355e448,46,yinwang.org,3
304c69ba-8a54-11e8-94c5-784f4355e448,55,lomake.fi,2
348ecc1e-8a54-11e8-82e6-784f4355e448,83,19lou.com,2
3b949cfa-8a54-11e8-8bc4-784f4355e448,60,canon-foundation.jp,4
43db0590-8a54-11e8-a3ca-784f4355e448,72,cerezo.jp,6
47a61d22-8a54-11e8-9d66-784f4355e448,7,news.yahoo.co.jp,3
4b390ef4-8a54-11e8-8bc0-784f4355e448,92,dna.fr,5
4ea8b59e-8a54-11e8-b819-784f4355e448,34,aladdin-aic.com,8
527ee5e4-8a54-11e8-b71a-784f4355e448,80,hasegawa-heart.com,3
560971ca-8a54-11e8-88ef-784f4355e448,93,macg.co,4
5985e040-8a54-11e8-9c97-784f4355e448,95,chi2019.acm.org,5
61b3b0ba-8a54-11e8-bed4-784f4355e448,76,kenkun-jinja.org,4
652647f0-8a54-11e8-b53e-784f4355e448,29,journaldugeek.com,4
68f5a088-8a54-11e8-9ee9-784f4355e448,88,trafst.jp,3
6cd0958c-8a54-11e8-9744-784f4355e448,68,gmo.jp,4
71af0bec-8a54-11e8-a529-784f4355e448,56,theclinic.cl,4
768c7886-8a54-11e8-870f-784f4355e448,98,kudago.com,3
7d19bab8-8a54-11e8-a5a6-784f4355e448,90,secure.j-bus.co.jp,6
