id,wid,title,appeal
e76932ba-913f-11e8-a147-784f4355e448,63,jlpt.jp,4
ea6c8b62-913f-11e8-8494-784f4355e448,96,swellnet.com,5
ee43333a-913f-11e8-b445-784f4355e448,31,kameisyouten.ocnk.net,2
f13815f6-913f-11e8-9bfe-784f4355e448,81,techplay.jp,5
f503c46e-913f-11e8-81c1-784f4355e448,48,yatani.jp,3
f7faef08-913f-11e8-a4a7-784f4355e448,73,tech.nikkeibp.co.jp,4
fb1984f6-913f-11e8-a8ce-784f4355e448,77,sankei.com,3
ff79bfac-913f-11e8-b1ef-784f4355e448,33,cp.pocky.jp,7
028eeb7a-9140-11e8-a8a8-784f4355e448,24,jiqimao.tv,5
05c6a098-9140-11e8-9958-784f4355e448,61,docs.opencv.org,2
08c162ae-9140-11e8-9c6d-784f4355e448,75,capcom.co.jp,2
0bcc5ad0-9140-11e8-9a48-784f4355e448,40,bluewood.bitter.jp,5
10c30ff4-9140-11e8-a6d0-784f4355e448,98,kudago.com,6
1410afc0-9140-11e8-99cd-784f4355e448,11,humblebundle.com,8
1733ff22-9140-11e8-8d67-784f4355e448,83,19lou.com,3
1a6738b4-9140-11e8-bda7-784f4355e448,76,kenkun-jinja.org,4
1d8369a8-9140-11e8-a3d4-784f4355e448,49,qiita.com,2
20ee5a58-9140-11e8-9a63-784f4355e448,7,news.yahoo.co.jp,4
24e86400-9140-11e8-9983-784f4355e448,55,lomake.fi,1
280b981e-9140-11e8-a7a9-784f4355e448,2,two-n.com,6
2b45e8fe-9140-11e8-af56-784f4355e448,74,jp.techcrunch.com,5
2e8cfb68-9140-11e8-8ee0-784f4355e448,58,0dt.net,2
31ad74e6-9140-11e8-abae-784f4355e448,95,chi2019.acm.org,4
3571ebe8-9140-11e8-a6a5-784f4355e448,21,javadrive.jp,2
3915288c-9140-11e8-bac7-784f4355e448,18,richyli.com,2
3f2c6d66-9140-11e8-b76c-784f4355e448,19,pxtoem.com,4
431ebeb0-9140-11e8-b09b-784f4355e448,52,olderadults.mobi,3
47260a68-9140-11e8-b5bb-784f4355e448,47,blog.yitianshijie.net,2
4a92aec2-9140-11e8-8b3f-784f4355e448,3,segmentfault.com,4
4d719324-9140-11e8-a243-784f4355e448,26,bootcdn.cn,5
50d0c2e2-9140-11e8-b380-784f4355e448,25,clamav.net,7
53e01b18-9140-11e8-89d4-784f4355e448,92,dna.fr,5
56f42d30-9140-11e8-9018-784f4355e448,82,ubejinja.or.jp,4
59e49f48-9140-11e8-888c-784f4355e448,22,jcodecraeer.com,4
5d6c1a10-9140-11e8-8af2-784f4355e448,90,secure.j-bus.co.jp,5
60b5d3f0-9140-11e8-8fbe-784f4355e448,45,hexo.io,6
649d30f8-9140-11e8-891e-784f4355e448,35,ho-ginza.com,8
6787f9f6-9140-11e8-9031-784f4355e448,13,superprof.fr,7
6a92b9b0-9140-11e8-bd14-784f4355e448,4,makeitok.org,8
6d751bdc-9140-11e8-abe9-784f4355e448,36,pandayori.com,7
70c93e9e-9140-11e8-b5f6-784f4355e448,0,theboneandjointcenter.com,3
73b1c234-9140-11e8-b754-784f4355e448,44,filetender.com,2
7747c1dc-9140-11e8-977d-784f4355e448,38,kokage-m.com,5
7a2a55e8-9140-11e8-b87b-784f4355e448,79,tech-camp.in,6
7d182ad4-9140-11e8-b688-784f4355e448,29,journaldugeek.com,5
80e86502-9140-11e8-992e-784f4355e448,64,blog.sciencenet.cn,1
83d768e4-9140-11e8-8bab-784f4355e448,1,mozilla.org,6
86a9bc0c-9140-11e8-9034-784f4355e448,99,theborneopost.com,4
